frame,joint_16_x,joint_16_y,joint_16_z,joint_14_x,joint_14_y,joint_14_z,joint_12_x,joint_12_y,joint_12_z,joint_11_x,joint_11_y,joint_11_z,joint_13_x,joint_13_y,joint_13_z,joint_15_x,joint_15_y,joint_15_z,joint_24_x,joint_24_y,joint_24_z,joint_23_x,joint_23_y,joint_23_z,joint_25_x,joint_25_y,joint_25_z,joint_26_x,joint_26_y,joint_26_z,joint_27_x,joint_27_y,joint_27_z,joint_28_x,joint_28_y,joint_28_z
51,2.734075,33.850155,227.940216,7.100906,13.619151,232.572556,12.313238,-10.035219,231.569946,32.700256,-7.720215,211.765488,30.909739,14.928496,213.123352,15.645247,32.687065,211.845901,14.732327,31.203697,231.930832,27.909559,32.798218,220.522430,22.798626,44.497654,209.689621,-0.896375,46.840363,230.461395,10.261881,59.701553,210.964264,12.882065,63.607185,226.333359
52,2.327897,34.013924,227.130478,6.890151,13.507184,232.041275,12.578070,-10.083287,231.616821,33.077358,-7.671830,212.163651,30.048697,14.473103,212.604736,16.030109,32.930794,212.111252,15.829196,30.427717,230.880814,29.297695,32.076267,220.094345,26.601179,42.835514,215.814056,0.086673,43.992134,226.706116,8.595655,57.255062,216.732376,16.247429,65.570869,234.353683
53,2.057311,33.271202,226.701263,6.125435,12.836086,230.338425,12.127201,-9.819091,231.144394,32.978649,-7.547379,212.214798,30.936073,14.035457,213.299423,16.811947,32.445335,212.725571,16.215359,31.208637,231.117386,30.147598,31.941605,220.099762,25.229742,43.800602,214.037598,0.646224,47.929829,230.237823,13.447107,63.223274,216.931885,18.475578,67.659981,233.272598
54,2.275403,33.654224,226.372849,6.139596,13.197122,231.647171,11.672139,-9.970763,231.863205,32.836792,-8.303279,212.367249,31.451080,13.237709,212.076340,18.499508,32.960052,207.727310,15.805739,31.388727,231.703568,30.167345,31.545517,220.752869,29.228910,34.968010,201.410812,3.973173,48.977417,233.450958,12.411871,57.341133,207.342178,18.453747,64.550331,226.728195
55,2.803296,33.735126,226.989746,6.909797,13.260543,232.832230,11.347068,-9.868898,231.105209,33.152855,-8.415195,212.495178,32.238647,12.979090,212.575226,19.284561,33.253792,208.663406,16.323046,31.776253,231.976532,30.328415,33.019203,221.192017,30.574350,43.165241,208.265167,0.724557,51.400421,232.910538,16.747623,59.461178,211.224396,16.507065,63.464287,229.344254
56,2.541516,33.751862,226.934662,7.086486,12.902456,232.475861,12.174264,-10.399323,232.352234,33.043781,-8.445455,212.972046,31.976116,13.260585,212.616730,20.372461,33.372345,209.844757,16.166512,29.518290,231.933350,29.837738,30.520964,221.248398,26.075148,41.002258,206.835968,-0.662463,49.934429,229.253555,16.422108,60.994087,211.525833,12.378742,61.809395,224.323532
57,2.511152,34.006824,227.688110,6.780349,13.279691,233.518661,11.675115,-9.501477,231.653397,33.350700,-8.280073,213.531418,32.120564,13.456721,212.281464,20.680807,33.763294,211.286545,15.729799,29.046865,231.546280,28.829069,30.145315,221.978012,25.110363,37.418209,204.456192,-1.046502,39.763412,226.506012,13.110435,60.700142,214.100876,12.120479,62.785362,227.494797
58,2.567889,33.830009,227.034866,7.080504,14.167109,233.039078,11.594803,-8.951564,232.136566,33.628674,-7.916454,213.789520,31.600138,13.833573,212.421997,20.724627,34.074642,211.888947,15.648390,31.100996,233.380463,28.512308,31.492062,222.399155,19.239920,41.701702,203.273743,-2.329377,46.638802,230.446045,11.336464,62.550556,213.474884,16.955875,63.913925,231.377014
59,2.805527,34.405453,227.922516,7.238440,14.438986,234.104034,11.604032,-9.125292,232.915756,33.422974,-7.875721,213.776382,32.577099,14.717548,212.934265,20.926485,34.226021,212.079987,14.092957,31.832182,234.217926,27.745131,32.807747,223.955276,20.266603,45.918106,209.697983,-2.328706,55.770332,232.605331,13.961801,65.976860,213.277863,12.353589,66.345352,226.091721
60,1.937416,34.125614,227.015610,6.722687,14.558480,232.280441,11.251240,-9.416759,231.937668,32.749481,-7.292797,213.004517,31.823675,15.835702,212.425018,20.724503,34.407036,212.053192,12.839813,32.096420,234.423141,26.117208,34.281292,223.182098,17.200764,47.851871,209.634277,-2.124522,52.302170,228.774994,10.336152,70.197311,214.446106,6.479364,73.653732,226.323868
